timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,fix_type,vel_ned_valid,satellites_used
368377131,1574736290200090,372468107,1266668279,13472,31457,0.127,0.032898232,0.83000004,1.161,0.69,1.27,85,7,4.8190002,-0.109000005,-4.8180003,0.040000003,4.6908464,0,3,1,15
368574703,1574736290400090,372468105,1266668169,13446,31432,0.13000001,0.034894016,0.827,1.159,0.69,1.27,85,7,4.8110003,-0.065000005,-4.8100004,0.101,4.6950574,0,3,1,15
368766021,1574736290600090,372468103,1266668058,13417,31402,0.133,0.03898524,0.82500005,1.1570001,0.69,1.27,85,7,4.8640003,-0.135,-4.8620005,0.051000003,4.6899285,0,3,1,15
368974161,1574736290800090,372468102,1266667947,13406,31391,0.12100001,0.035287764,0.822,1.153,0.69,1.27,85,7,4.875,-0.034,-4.875,0.13900001,4.699101,0,3,1,15
369165962,1574736291000090,372468101,1266667837,13430,31416,0.11800001,0.030059978,0.81700003,1.149,0.69,1.27,85,6,4.802,-0.009000001,-4.802,0.035,4.7061825,0,3,1,15
369374015,1574736291200090,372468102,1266667727,13416,31402,0.133,0.03855083,0.814,1.146,0.69,1.27,85,6,4.8700004,-0.009000001,-4.8700004,0.024,4.708104,0,3,1,15
369574001,1574736291400090,372468102,1266667617,13415,31400,0.136,0.040054258,0.81100005,1.144,0.69,1.27,85,6,4.808,0.027,-4.808,0.051000003,4.7132835,0,3,1,15
369774613,1574736291600090,372468102,1266667507,13388,31373,0.123,0.03126216,0.808,1.141,0.69,1.27,85,6,4.875,0.031000001,-4.875,0.07700001,4.716891,0,3,1,15
369973909,1574736291800090,372468102,1266667396,13357,31342,0.134,0.0335646,0.80500007,1.1400001,0.69,1.27,85,6,4.8690004,-0.057000004,-4.8690004,0.19700001,4.708417,0,3,1,15
370186554,1574736292000090,372468101,1266667286,13338,31323,0.155,0.03765024,0.80300003,1.139,0.69,1.27,85,7,4.8250003,0.038000003,-4.8250003,0.11800001,4.7142825,0,3,1,15
370373626,1574736292200090,372468102,1266667175,13303,31289,0.158,0.035563525,0.80100006,1.139,0.69,1.27,85,7,4.9240003,0.018000001,-4.9240003,0.148,4.715323,0,3,1,15
370571579,1574736292400090,372468103,1266667064,13272,31258,0.15300001,0.037388965,0.799,1.138,0.69,1.27,85,7,4.899,0.11000001,-4.8980002,0.27,4.7255106,0,3,1,15
370774977,1574736292600090,372468104,1266666952,13232,31217,0.148,0.037257366,0.79700005,1.138,0.69,1.27,85,7,4.971,0.001,-4.971,0.095000006,4.7184143,0,3,1,15
370967614,1574736292800090,372468103,1266666841,13245,31231,0.158,0.044709574,0.79700005,1.139,0.69,1.27,85,7,4.905,0.046000004,-4.905,-0.030000001,4.7198906,0,3,1,15
371167598,1574736293000090,372468103,1266666729,13264,31249,0.149,0.04296686,0.79700005,1.141,0.69,1.27,91,8,4.919,0.042000003,-4.919,0.13100001,4.7204075,0,3,1,15
371370780,1574736293200090,372468104,1266666617,13213,31199,0.135,0.039227147,0.79600006,1.1400001,0.69,1.27,91,8,4.959,0.002,-4.959,0.148,4.7160296,0,3,1,15
371567548,1574736293400090,372468104,1266666505,13208,31194,0.13100001,0.037147585,0.794,1.1400001,0.69,1.27,91,8,4.9160004,0.059000004,-4.9160004,0.064,4.72076,0,3,1,15
371766560,1574736293600090,372468105,1266666394,13195,31180,0.13100001,0.039872218,0.79200006,1.138,0.69,1.27,91,8,4.9630003,0.032,-4.9630003,0.037,4.7197504,0,3,1,15
371967559,1574736293800090,372468105,1266666282,13209,31195,0.12900001,0.03960815,0.79,1.136,0.69,1.27,91,8,4.9350004,0.052,-4.9350004,0.066,4.7214556,0,3,1,15
372191531,1574736294000090,372468105,1266666170,13254,31239,0.127,0.034840085,0.78700006,1.1340001,0.69,1.27,91,7,4.925,0.043,-4.925,-0.025,4.721209,0,3,1,15
372374929,1574736294200090,372468106,1266666059,13262,31247,0.125,0.03233903,0.785,1.1320001,0.69,1.27,91,7,4.846,-0.019000001,-4.846,-0.003,4.7137904,0,3,1,15
372575618,1574736294400090,372468106,1266665950,13285,31270,0.13700001,0.048267774,0.78400004,1.131,0.69,1.27,91,7,4.8700004,0.031000001,-4.8700004,-0.076000005,4.7156,0,3,1,15
372767556,1574736294600090,372468106,1266665839,13321,31306,0.14600001,0.04920484,0.78400004,1.1320001,0.69,1.27,91,7,4.9220004,-0.060000002,-4.9220004,-0.16600001,4.707619,0,3,1,15
372970715,1574736294800090,372468105,1266665729,13375,31360,0.163,0.05120534,0.785,1.133,0.69,1.27,91,7,4.839,-0.101,-4.8380003,-0.23500001,4.699499,0,3,1,15
373167840,1574736295000090,372468103,1266665621,13438,31423,0.157,0.048102494,0.785,1.1340001,0.69,1.27,91,10,4.749,-0.128,-4.747,-0.3,4.691747,0,3,1,15
373371580,1574736295200090,372468100,1266665512,13511,31496,0.14500001,0.043686636,0.785,1.1340001,0.69,1.27,91,10,4.952,-0.09900001,-4.951,-0.13700001,4.692086,0,3,1,15
373575524,1574736295400090,372468099,1266665400,13508,31493,0.141,0.042609245,0.78400004,1.133,0.69,1.27,91,10,4.9160004,-0.102000006,-4.9150004,0.031000001,4.6918216,0,3,1,15
373771787,1574736295600090,372468097,1266665289,13499,31484,0.13000001,0.039202537,0.78300005,1.131,0.69,1.27,91,10,4.931,-0.096,-4.9300003,0.120000005,4.6924067,0,3,1,15
373971595,1574736295800090,372468094,1266665178,13526,31510,0.13000001,0.039424893,0.781,1.13,0.69,1.27,91,10,4.9080005,-0.16900001,-4.905,-0.056,4.684601,0,3,1,15
374186556,1574736296000090,372468091,1266665067,13518,31503,0.128,0.038020074,0.78000003,1.128,0.69,1.27,91,11,4.8910003,-0.135,-4.8890004,0.055000003,4.684692,0,3,1,15
374375580,1574736296200090,372468088,1266664955,13516,31500,0.123,0.031215211,0.777,1.126,0.69,1.27,91,11,4.979,-0.132,-4.978,-0.0050000004,4.6854577,0,3,1,15
374575580,1574736296400090,372468086,1266664844,13515,31500,0.123,0.03183777,0.77400005,1.1240001,0.69,1.27,91,11,4.8780003,-0.155,-4.875,-0.074,4.682833,0,3,1,15
374775576,1574736296600090,372468084,1266664732,13520,31505,0.127,0.031328484,0.771,1.1220001,0.69,1.27,91,11,4.9170003,-0.079,-4.9160004,0.048,4.6905165,0,3,1,15
374976639,1574736296800090,372468081,1266664621,13538,31522,0.123,0.03264132,0.768,1.12,0.69,1.27,91,11,4.931,-0.157,-4.9290004,-0.098000005,4.685121,0,3,1,15
375164784,1574736297000090,372468079,1266664509,13512,31497,0.125,0.033857465,0.76600003,1.118,0.69,1.27,91,10,4.9610004,-0.075,-4.96,0.043,4.6916976,0,3,1,15
375376597,1574736297200090,372468078,1266664397,13487,31471,0.124000005,0.032762095,0.763,1.116,0.69,1.27,91,10,4.899,-0.003,-4.899,0.187,4.703074,0,3,1,15
375563619,1574736297400090,372468077,1266664285,13456,31441,0.142,0.03278409,0.76100004,1.115,0.69,1.27,91,10,4.9430003,-0.089,-4.9430003,0.031000001,4.6982746,0,3,1,15
375776507,1574736297600090,372468076,1266664174,13424,31409,0.15900001,0.040165436,0.76000005,1.115,0.69,1.27,91,10,4.8570004,-0.042000003,-4.8570004,0.045,4.700794,0,3,1,15
375976505,1574736297800090,372468075,1266664062,13428,31413,0.155,0.03954235,0.76000005,1.116,0.69,1.27,91,10,4.984,0.0050000004,-4.984,0.061000004,4.707642,0,3,1,15
376187028,1574736298000090,372468075,1266663951,13401,31386,0.15300001,0.03939557,0.76000005,1.116,0.69,1.27,91,11,4.828,-0.016,-4.828,0.002,4.708373,0,3,1,15
376375842,1574736298200090,372468075,1266663841,13370,31355,0.156,0.036703747,0.75900006,1.1170001,0.69,1.27,91,11,4.867,-0.058000002,-4.866,0.078,4.70381,0,3,1,15
376575858,1574736298400090,372468076,1266663730,13362,31347,0.15100001,0.03674773,0.758,1.118,0.69,1.27,91,11,4.905,0.165,-4.9030004,0.059000004,4.7268615,0,3,1,15
376772617,1574736298600090,372468079,1266663619,13352,31337,0.16100001,0.040250782,0.758,1.1190001,0.69,1.27,91,11,4.8650002,0.157,-4.8620005,0.061000004,4.7357483,0,3,1,15
376963602,1574736298800090,372468081,1266663510,13330,31315,0.16100001,0.040405765,0.758,1.12,0.69,1.27,91,11,4.8230004,0.081,-4.822,0.102000006,4.732257,0,3,1,15
377168592,1574736299000090,372468083,1266663400,13330,31315,0.15200001,0.037450925,0.757,1.12,0.69,1.27,91,10,4.859,0.09900001,-4.8580003,0.055000003,4.7325716,0,3,1,15
377368515,1574736299200090,372468084,1266663290,13315,31300,0.157,0.03691633,0.757,1.121,0.69,1.27,91,10,4.888,0.072000004,-4.888,0.057000004,4.7295127,0,3,1,15
377572725,1574736299400090,372468086,1266663180,13300,31284,0.164,0.040227916,0.757,1.1220001,0.69,1.27,91,10,4.9040003,0.123,-4.9020004,0.064,4.7334647,0,3,1,15
377772505,1574736299600090,372468089,1266663069,13277,31261,0.15300001,0.034797676,0.75600004,1.123,0.69,1.27,91,10,4.9220004,0.179,-4.919,0.117000006,4.7427597,0,3,1,15
377972625,1574736299800090,372468092,1266662957,13256,31241,0.15,0.0347687,0.75500005,1.123,0.69,1.27,91,10,4.9750004,0.14400001,-4.973,0.087000005,4.7419972,0,3,1,15
378188029,1574736300000090,372468096,1266662846,13203,31188,0.15,0.033557095,0.75500005,1.1240001,0.69,1.27,91,9,4.9440002,0.156,-4.9420004,0.07700001,4.7430487,0,3,1,15
378367571,1574736300200090,372468098,1266662734,13205,31189,0.136,0.033257246,0.753,1.1220001,0.69,1.27,91,9,4.92,0.076000005,-4.92,0.063,4.7346053,0,3,1,15
378568482,1574736300400090,372468098,1266662623,13214,31199,0.135,0.031697445,0.75100005,1.121,0.69,1.27,91,9,4.8900003,0.036000002,-4.8890004,-0.059000004,4.7260237,0,3,1,15
378771553,1574736300600090,372468100,1266662512,13191,31176,0.14500001,0.03239872,0.75000006,1.12,0.69,1.27,91,9,4.94,0.080000006,-4.939,0.040000003,4.727409,0,3,1,15
378971774,1574736300800090,372468100,1266662401,13218,31202,0.142,0.03849568,0.749,1.12,0.69,1.27,91,9,4.919,-0.001,-4.919,-0.14600001,4.7202244,0,3,1,15
379164544,1574736301000090,372468101,1266662289,13226,31211,0.14,0.049346216,0.749,1.121,0.69,1.27,91,11,4.913,0.102000006,-4.912,-0.075,4.7256174,0,3,1,15
379369528,1574736301200090,372468105,1266662177,13215,31200,0.148,0.041030243,0.75000006,1.1220001,0.69,1.27,91,11,5.0330005,0.21200001,-5.0280004,-0.015000001,4.743415,0,3,1,15
379565485,1574736301400090,372468107,1266662066,13235,31219,0.136,0.04486037,0.75000006,1.1220001,0.69,1.27,91,11,4.8430004,0.011000001,-4.8430004,-0.089,4.7292423,0,3,1,15
379769161,1574736301600090,372468107,1266661957,13271,31255,0.16800001,0.049030136,0.75000006,1.1240001,0.69,1.27,91,11,4.899,0.049000002,-4.899,-0.134,4.7259374,0,3,1,15
379965483,1574736301800090,372468106,1266661845,13317,31301,0.165,0.052724473,0.75200003,1.126,0.69,1.27,91,11,4.9240003,-0.18200001,-4.921,-0.172,4.7012143,0,3,1,15
380185472,1574736302000090,372468105,1266661734,13310,31295,0.16600001,0.049065392,0.754,1.128,0.69,1.27,91,13,4.9560003,0.060000002,-4.9550004,0.097,4.7141876,0,3,1,15
380369512,1574736302200090,372468104,1266661621,13285,31269,0.158,0.047995854,0.75500005,1.1290001,0.69,1.27,91,13,5.0350003,-0.128,-5.0340004,-0.040000003,4.699497,0,3,1,15
380572516,1574736302400090,372468104,1266661509,13267,31252,0.162,0.05189527,0.75600004,1.131,0.69,1.27,91,13,4.9740005,0.022000002,-4.973,-0.010000001,4.707931,0,3,1,15
380773480,1574736302600090,372468104,1266661398,13250,31234,0.136,0.047757443,0.757,1.131,0.69,1.27,91,13,4.9020004,0.015000001,-4.9020004,0.033,4.7121882,0,3,1,15
380968499,1574736302800090,372468104,1266661288,13272,31257,0.136,0.04710015,0.757,1.133,0.69,1.27,91,13,4.972,0.067,-4.971,0.037,4.7194886,0,3,1,15
381164573,1574736303000090,372468104,1266661178,13304,31288,0.147,0.04950504,0.75900006,1.1340001,0.69,1.27,91,10,4.879,0.0050000004,-4.879,-0.071,4.716414,0,3,1,15
381373483,1574736303200090,372468104,1266661069,13346,31330,0.141,0.04665038,0.76000005,1.1370001,0.69,1.27,91,10,4.9760003,0.066,-4.9750004,0.023000002,4.7215137,0,3,1,15
381572483,1574736303400090,372468104,1266660959,13358,31342,0.15100001,0.050125852,0.76100004,1.139,0.69,1.27,91,10,4.907,0.051000003,-4.906,0.0050000004,4.7221875,0,3,1,15
381769503,1574736303600090,372468104,1266660850,13395,31379,0.143,0.03934862,0.76100004,1.138,0.69,1.27,91,10,5.0540004,0.132,-5.052,0.106000006,4.732738,0,3,1,15
381969545,1574736303800090,372468107,1266660740,13355,31339,0.13900001,0.03767956,0.76000005,1.1370001,0.69,1.27,91,10,4.9560003,0.135,-4.9540005,0.106000006,4.7366314,0,3,1,15
382192411,1574736304000090,372468108,1266660630,13380,31364,0.15200001,0.0436711,0.75900006,1.136,0.69,1.27,85,9,5.056,0.11000001,-5.0550003,-0.006,4.7354236,0,3,1,15
382364506,1574736304200090,372468109,1266660519,13383,31367,0.141,0.05127707,0.76000005,1.1370001,0.69,1.27,85,9,4.992,0.115,-4.991,-0.087000005,4.7354255,0,3,1,15
382581595,1574736304400090,372468110,1266660409,13393,31376,0.13100001,0.04047104,0.76100004,1.1370001,0.69,1.27,85,9,4.918,-0.029000001,-4.918,-0.155,4.716952,0,3,1,15
382765546,1574736304600090,372468112,1266660299,13352,31336,0.15,0.050265655,0.762,1.138,0.69,1.27,85,9,5.012,0.11100001,-5.011,0.023000002,4.7245564,0,3,1,15
382969625,1574736304800090,372468112,1266660186,13352,31336,0.14500001,0.050515935,0.76400006,1.1400001,0.69,1.27,85,9,5.071,-0.039,-5.071,-0.116000004,4.7141266,0,3,1,15
383188417,1574736305000090,372468111,1266660074,13342,31326,0.14600001,0.05161811,0.76500005,1.1420001,0.69,1.27,85,9,4.918,-0.15400001,-4.9160004,-0.052,4.697142,0,3,1,15
383376631,1574736305200090,372468108,1266659961,13373,31357,0.148,0.04802535,0.767,1.144,0.69,1.27,85,9,5.13,-0.056,-5.129,0.010000001,4.699555,0,3,1,15
383573223,1574736305400090,372468108,1266659846,13347,31331,0.15900001,0.051787056,0.768,1.146,0.69,1.27,85,9,5.135,0.101,-5.1340003,0.027,4.7154775,0,3,1,15
383764032,1574736305600090,372468109,1266659732,13328,31312,0.18,0.05111685,0.77000004,1.146,0.69,1.27,85,9,5.01,0.012,-5.01,-0.040000003,4.7151093,0,3,1,15
383973018,1574736305800090,372468106,1266659617,13397,31380,0.187,0.05554353,0.772,1.1470001,0.69,1.27,85,9,5.1710005,-0.15,-5.169,-0.192,4.6997643,0,3,1,15
384184709,1574736306000090,372468105,1266659503,13392,31376,0.171,0.050922595,0.77400005,1.148,0.69,1.27,79,6,5.1270003,0.058000002,-5.1270003,-0.104,4.71328,0,3,1,15
384373405,1574736306200090,372468106,1266659387,13368,31351,0.16000001,0.047131393,0.77400005,1.148,0.69,1.27,79,6,5.1610003,0.024,-5.1610003,0.19800001,4.7154326,0,3,1,15
384573380,1574736306400090,372468105,1266659272,13355,31338,0.164,0.050728515,0.77500004,1.148,0.69,1.27,79,6,5.089,-0.004,-5.089,0.096,4.7135077,0,3,1,15
384772754,1574736306600090,372468104,1266659157,13330,31313,0.18900001,0.053566944,0.777,1.149,0.69,1.27,79,6,5.1660004,0.015000001,-5.1660004,0.17600001,4.7144103,0,3,1,15
384976590,1574736306800090,372468105,1266659040,13291,31275,0.19700001,0.058283694,0.78000003,1.151,0.69,1.27,79,6,5.216,0.048,-5.216,0.049000002,4.7178755,0,3,1,15
385168647,1574736307000090,372468104,1266658924,13304,31288,0.15300001,0.03969175,0.78000003,1.1470001,0.69,1.27,79,6,5.1320004,-0.044000003,-5.1320004,-0.14,4.708065,0,3,1,15
385373147,1574736307200090,372468104,1266658808,13298,31282,0.16100001,0.04062777,0.77900004,1.146,0.69,1.27,79,6,5.247,0.003,-5.247,0.010000001,4.7106495,0,3,1,15
385573695,1574736307400090,372468104,1266658692,13293,31277,0.155,0.036225528,0.77800006,1.143,0.69,1.27,79,6,5.123,0.006,-5.123,-0.082,4.7124104,0,3,1,15
385777018,1574736307600090,372468105,1266658576,13293,31277,0.157,0.036388893,0.777,1.143,0.69,1.27,79,6,5.19,0.079,-5.189,-0.047000002,4.720711,0,3,1,15
385976597,1574736307800090,372468107,1266658459,13260,31244,0.16100001,0.043826435,0.777,1.144,0.69,1.27,79,6,5.203,-0.006,-5.203,0.14,4.7164254,0,3,1,15
386185492,1574736308000090,372468106,1266658343,13254,31238,0.15100001,0.038770568,0.777,1.144,0.69,1.27,79,10,5.1330004,-0.05,-5.1330004,-0.031000001,4.708235,0,3,1,15
386381103,1574736308200090,372468105,1266658227,13239,31222,0.15400001,0.04333268,0.777,1.144,0.69,1.27,79,10,5.188,-0.078,-5.1870003,0.018000001,4.7028956,0,3,1,15
386573477,1574736308400090,372468105,1266658110,13185,31168,0.15,0.04087578,0.776,1.1420001,0.69,1.27,79,10,5.241,-0.07300001,-5.241,0.075,4.700391,0,3,1,15
386773359,1574736308600090,372468104,1266657994,13190,31174,0.156,0.041792955,0.77500004,1.1400001,0.69,1.27,79,10,5.0660005,-0.006,-5.0660005,-0.027,4.7060494,0,3,1,15
386973571,1574736308800090,372468104,1266657876,13180,31163,0.14500001,0.031031603,0.77400005,1.1370001,0.69,1.27,79,10,5.355,-0.055000003,-5.354,0.08800001,4.7033515,0,3,1,15
387572756,1574736309400090,372468105,1266657527,13198,31181,0.149,0.033663735,0.768,1.1290001,0.69,1.27,79,3,5.1480002,0.012,-5.1480002,-0.19900002,4.709246,0,3,1,15
387764193,1574736309600090,372468104,1266657409,13270,31254,0.15100001,0.032814283,0.76600003,1.126,0.69,1.27,79,3,5.2450004,-0.117000006,-5.2440004,-0.27100003,4.698362,0,3,1,15
387976798,1574736309800090,372468104,1266657292,13280,31264,0.125,0.03301988,0.76400006,1.123,0.69,1.27,79,3,5.176,-0.078,-5.176,-0.22900002,4.6977425,0,3,1,15
388169167,1574736310000090,372468103,1266657174,13283,31266,0.16600001,0.04135418,0.76400006,1.1240001,0.69,1.27,79,5,5.2580004,-0.057000004,-5.2580004,-0.086,4.6994224,0,3,1,15
388370641,1574736310200090,372468102,1266657055,13327,31311,0.136,0.041812327,0.76400006,1.125,0.69,1.27,79,5,5.2920003,-0.043,-5.2920003,-0.15200001,4.7020006,0,3,1,15
388569599,1574736310400090,372468101,1266656936,13346,31329,0.157,0.042482357,0.76400006,1.125,0.69,1.27,79,5,5.2170005,-0.078,-5.2170005,-0.027,4.699555,0,3,1,15
388774722,1574736310600090,372468101,1266656819,13374,31357,0.134,0.036362886,0.76400006,1.1240001,0.69,1.27,79,5,5.1650004,-0.036000002,-5.1650004,-0.09200001,4.7031655,0,3,1,15
388974553,1574736310800090,372468100,1266656700,13412,31395,0.13800001,0.029993482,0.762,1.1220001,0.69,1.27,79,5,5.335,-0.11000001,-5.334,-0.012,4.695833,0,3,1,15
389185748,1574736311000090,372468101,1266656581,13378,31361,0.126,0.03014899,0.76000005,1.12,0.69,1.27,85,6,5.1910005,-0.004,-5.1910005,0.017,4.7047806,0,3,1,15
389370886,1574736311200090,372468100,1266656464,13406,31389,0.132,0.032297317,0.758,1.118,0.69,1.27,85,6,5.1710005,-0.124000005,-5.169,0.011000001,4.696053,0,3,1,15
389574201,1574736311400090,372468101,1266656348,13391,31374,0.126,0.030139565,0.75600004,1.115,0.69,1.27,85,6,5.1730003,-0.072000004,-5.1730003,-0.109000005,4.697497,0,3,1,15
389773818,1574736311600090,372468100,1266656232,13391,31374,0.132,0.03239488,0.754,1.1140001,0.69,1.27,85,6,5.149,-0.108,-5.1480002,0.055000003,4.6942477,0,3,1,15
389973807,1574736311800090,372468100,1266656117,13391,31374,0.133,0.034504283,0.753,1.1120001,0.69,1.27,85,6,5.09,-0.049000002,-5.09,0.112,4.698732,0,3,1,15
390186760,1574736312000090,372468098,1266656002,13410,31393,0.148,0.03446292,0.75200003,1.1110001,0.69,1.27,85,5,5.1250005,-0.15200001,-5.123,0.036000002,4.689874,0,3,1,15
390370582,1574736312200090,372468096,1266655886,13377,31359,0.15200001,0.03350805,0.75100005,1.11,0.69,1.27,85,5,5.1660004,-0.18900001,-5.162,0.20500001,4.681903,0,3,1,15
390561900,1574736312400090,372468094,1266655770,13336,31319,0.141,0.036857687,0.749,1.107,0.69,1.27,85,5,5.1280003,-0.171,-5.1260004,0.10300001,4.6804323,0,3,1,15
390770534,1574736312600090,372468092,1266655656,13304,31287,0.132,0.038760446,0.748,1.105,0.69,1.27,85,5,5.07,-0.162,-5.0670004,0.066,4.6804338,0,3,1,15
390970568,1574736312800090,372468090,1266655541,13285,31267,0.127,0.038346626,0.74700004,1.102,0.69,1.27,85,5,5.092,-0.134,-5.09,0.0050000004,4.6835203,0,3,1,15
391165319,1574736313000090,372468089,1266655427,13249,31232,0.126,0.03635887,0.74500006,1.0990001,0.69,1.27,91,6,5.083,-0.155,-5.0800004,0.064,4.6826377,0,3,1,15
391373186,1574736313200090,372468087,1266655312,13215,31198,0.147,0.040853094,0.744,1.097,0.69,1.27,91,6,5.0550003,-0.149,-5.0530005,0.128,4.6827517,0,3,1,15
391573570,1574736313400090,372468085,1266655197,13206,31188,0.16900001,0.038923457,0.744,1.0960001,0.69,1.27,91,6,5.189,-0.126,-5.188,0.19600001,4.685808,0,3,1,15
391773441,1574736313600090,372468083,1266655083,13191,31174,0.15200001,0.043662723,0.744,1.0960001,0.69,1.27,91,6,4.9080005,-0.126,-4.907,-0.034,4.6862407,0,3,1,15
391964953,1574736313800090,372468081,1266654971,13183,31166,0.15,0.043174207,0.744,1.097,0.69,1.27,91,6,5.0400004,-0.15900001,-5.038,0.120000005,4.683281,0,3,1,15
392185517,1574736314000090,372468078,1266654857,13165,31148,0.15,0.04352816,0.744,1.097,0.69,1.27,91,5,5.0530005,-0.128,-5.052,0.16700001,4.6852727,0,3,1,15
392366532,1574736314200090,372468075,1266654742,13139,31121,0.149,0.035403304,0.74300003,1.0940001,0.69,1.27,91,5,5.046,-0.16700001,-5.043,0.15400001,4.681463,0,3,1,15
392577473,1574736314400090,372468072,1266654629,13126,31108,0.164,0.04813129,0.74300003,1.093,0.69,1.27,91,5,4.9620004,-0.11800001,-4.96,0.13800001,4.684263,0,3,1,15
392773502,1574736314600090,372468070,1266654517,13073,31055,0.18900001,0.05736391,0.744,1.092,0.69,1.27,91,5,4.8980002,-0.142,-4.8960004,0.14600001,4.6838427,0,3,1,15
392971613,1574736314800090,372468069,1266654405,13022,31005,0.125,0.039065875,0.744,1.09,0.69,1.27,91,5,4.958,-0.127,-4.9560003,0.3,4.685845,0,3,1,15
393167644,1574736315000090,372468066,1266654292,12950,30932,0.13000001,0.041669033,0.74300003,1.0890001,0.69,1.27,91,6,5.051,-0.158,-5.0490003,0.25100002,4.6834073,0,3,1,15
393371710,1574736315200090,372468064,1266654178,12888,30871,0.133,0.045242596,0.74300003,1.088,0.69,1.27,91,6,4.912,-0.202,-4.907,0.133,4.677407,0,3,1,15
393571596,1574736315400090,372468062,1266654066,12886,30868,0.16000001,0.045875803,0.74300003,1.09,0.69,1.27,91,6,4.967,-0.015000001,-4.967,0.19000001,4.6941285,0,3,1,15
393766590,1574736315600090,372468061,1266653955,12844,30827,0.15400001,0.038374204,0.744,1.0910001,0.69,1.27,91,6,4.873,-0.076000005,-4.872,0.120000005,4.6958046,0,3,1,15
393967559,1574736315800090,372468059,1266653844,12835,30818,0.147,0.03645853,0.74300003,1.0910001,0.69,1.27,91,6,4.9240003,-0.124000005,-4.9220004,0.16100001,4.690885,0,3,1,15
394166805,1574736316000090,372468058,1266653733,12752,30734,0.134,0.036549285,0.74300003,1.093,0.69,1.27,91,6,4.8620005,-0.067,-4.8620005,0.26900002,4.695135,0,3,1,15
394370562,1574736316200090,372468056,1266653622,12728,30710,0.136,0.03808954,0.74200004,1.093,0.69,1.27,91,6,4.872,-0.065000005,-4.872,0.36100003,4.697214,0,3,1,15
394567600,1574736316400090,372468053,1266653510,12699,30681,0.13000001,0.034458555,0.74100006,1.092,0.69,1.27,91,6,4.9220004,-0.18900001,-4.919,0.287,4.683436,0,3,1,15
394767524,1574736316600090,372468050,1266653399,12646,30628,0.158,0.038660962,0.739,1.09,0.69,1.27,91,6,4.8640003,-0.082,-4.8630004,0.22800002,4.689443,0,3,1,15
394966017,1574736316800090,372468048,1266653288,12644,30626,0.14,0.04152208,0.73800004,1.0890001,0.69,1.27,91,6,4.846,-0.096,-4.8450003,0.116000004,4.6910167,0,3,1,15
395186729,1574736317000090,372468046,1266653179,12631,30614,0.16000001,0.04531276,0.73800004,1.0890001,0.69,1.27,91,6,4.8120003,-0.039,-4.8120003,0.064,4.697568,0,3,1,15
395370591,1574736317200090,372468045,1266653071,12610,30593,0.15900001,0.047245186,0.73800004,1.0890001,0.69,1.27,91,6,4.688,-0.13700001,-4.6860003,0.012,4.6902823,0,3,1,15
