timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust,landing_gear,q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,disable_mc_yaw_control,apply_flaps
647799970,-0.049672164,0.102107726,-1.010765,0.0,0.8741933,0.0029982114,0.056645706,-0.4822533,0.39214787,1.0,1,0,0,0,0,0,0
647903526,-0.03640838,0.09766153,-1.010765,0.0,0.8742317,0.0077191144,0.051504772,-0.4827075,0.39433905,1.0,1,0,0,0,0,0,0
648003090,-0.045646947,0.09713632,-1.010765,0.0,0.8742664,0.0035535109,0.053504664,-0.48247585,0.40364093,1.0,1,0,0,0,0,0,0
648107136,-0.043917663,0.097544625,-1.010765,0.0,0.87425643,0.004408328,0.05326575,-0.48251316,0.40803272,1.0,1,0,0,0,0,0,0
648207732,-0.03917926,0.09119866,-1.010765,0.0,0.8743444,0.0049428656,0.049351152,-0.4827648,0.41491222,1.0,1,0,0,0,0,0,0
648307158,-0.03429516,0.08916475,-1.010765,0.0,0.8743614,0.006585579,0.047283668,-0.48292136,0.41719466,1.0,1,0,0,0,0,0,0
648411802,-0.026702654,0.08727358,-1.010765,0.0,0.8743605,0.009447021,0.044623803,-0.48312855,0.41686448,1.0,1,0,0,0,0,0,0
648512923,-0.030990018,0.08803982,-1.010765,0.0,0.8743669,0.0077581615,0.045994114,-0.4830185,0.41241473,1.0,1,0,0,0,0,0,0
648612456,-0.04139626,0.094150245,-1.010765,0.0,0.87430435,0.0046884646,0.051175218,-0.48265004,0.3965021,1.0,1,0,0,0,0,0,0
648715893,-0.04580073,0.09760554,-1.010765,0.0,0.87425923,0.0035999368,0.053746633,-0.48246157,0.38954806,1.0,1,0,0,0,0,0,0
648816374,-0.032790225,0.09672079,-1.010765,0.0,0.8742326,0.009072901,0.050220583,-0.48281765,0.39304692,1.0,1,0,0,0,0,0,0
648915809,-0.02863815,0.095264435,-1.010765,0.0,0.8742374,0.010535281,0.04858202,-0.4829469,0.39914182,1.0,1,0,0,0,0,0,0
649020013,-0.028452305,0.09478031,-1.010765,0.0,0.87424487,0.010499325,0.04832568,-0.48296,0.3989072,1.0,1,0,0,0,0,0,0
649120523,-0.02893757,0.09391692,-1.010765,0.0,0.87426215,0.010078202,0.04806574,-0.48296362,0.39460978,1.0,1,0,0,0,0,0,0
649224498,-0.023255408,0.092584535,-1.010765,0.0,0.87425345,0.012239532,0.04611134,-0.48311996,0.39551628,1.0,1,0,0,0,0,0,0
649328196,-0.026318125,0.096883595,-1.010765,0.0,0.8741958,0.011941311,0.04872901,-0.48297483,0.3903156,1.0,1,0,0,0,0,0,0
649428021,-0.025265798,0.09718074,-1.010765,0.0,0.87418395,0.012473202,0.048604675,-0.4829952,0.39165103,1.0,1,0,0,0,0,0,0
649532703,-0.042400908,0.105235726,-1.010765,0.0,0.87412184,0.0069339373,0.056257546,-0.4823879,0.38377047,1.0,1,0,0,0,0,0,0
649633341,-0.03335434,0.10045784,-1.010765,0.0,0.87416965,0.009731066,0.051988747,-0.48273167,0.37895772,1.0,1,0,0,0,0,0,0
649732516,-0.026083197,0.100385316,-1.010765,0.0,0.8741299,0.012891548,0.050201725,-0.48291877,0.3837946,1.0,1,0,0,0,0,0,0
649835884,-0.026576588,0.09555828,-1.010765,0.0,0.8742209,0.011507548,0.048212536,-0.48299167,0.38442454,1.0,1,0,0,0,0,0,0
649936565,-0.038353976,0.097302645,-1.010765,0.0,0.87424487,0.0067817555,0.0518176,-0.48266435,0.38671657,1.0,1,0,0,0,0,0,0
650036343,-0.037786674,0.10128716,-1.010765,0.0,0.8741746,0.0079945475,0.053420536,-0.48259827,0.38470462,1.0,1,0,0,0,0,0,0
650139878,-0.030584343,0.09559291,-1.010765,0.0,0.87424165,0.009764078,0.04919542,-0.4828934,0.3868126,1.0,1,0,0,0,0,0,0
650240707,-0.03857286,0.097812794,-1.010765,0.0,0.87423706,0.0068096095,0.052093193,-0.48264843,0.38920012,1.0,1,0,0,0,0,0,0
650344476,-0.029857,0.09860841,-1.010765,0.0,0.87418485,0.010811997,0.050336838,-0.4828562,0.39861506,1.0,1,0,0,0,0,0,0
650444630,-0.036771663,0.09587301,-1.010765,0.0,0.87426305,0.007127253,0.05081141,-0.48273346,0.39565694,1.0,1,0,0,0,0,0,0
650544385,-0.0369655,0.10148675,-1.010765,0.0,0.87416774,0.0084018,0.053309534,-0.48261613,0.404938,1.0,1,0,0,0,0,0,0
650649317,-0.044743594,0.10034935,-1.010765,0.0,0.8742127,0.0047265906,0.054689504,-0.48243022,0.4045996,1.0,1,0,0,0,0,0,0
650749379,-0.03697638,0.098461725,-1.010765,0.0,0.8742203,0.007664592,0.051991284,-0.48267692,0.41614282,1.0,1,0,0,0,0,0,0
650848976,-0.043364853,0.10019421,-1.010765,0.0,0.87421185,0.0052916743,0.05428919,-0.4824711,0.41560644,1.0,1,0,0,0,0,0,0
650953494,-0.04508332,0.10429777,-1.010765,0.0,0.8741467,0.0055343877,0.056495063,-0.48233312,0.41385698,1.0,1,0,0,0,0,0,0
651057229,-0.038599472,0.107244484,-1.010765,0.0,0.87406975,0.009081769,0.056217484,-0.4824513,0.40292168,1.0,1,0,0,0,0,0,0
651156728,-0.059996635,0.1084131,-1.010765,0.0,0.8740978,1.3300228e-05,0.061885543,-0.48179162,0.39689,1.0,1,0,0,0,0,0,0
651260598,-0.04490659,0.108542316,-1.010765,0.0,0.87407047,0.0066396166,0.05830509,-0.48224196,0.39367425,1.0,1,0,0,0,0,0,0
651361330,-0.045699943,0.10636685,-1.010765,0.0,0.8741121,0.0057660085,0.057546884,-0.48226863,0.39600024,1.0,1,0,0,0,0,0,0
651460810,-0.0300741,0.09755668,-1.010765,0.0,0.8742048,0.010462504,0.049929917,-0.4828701,0.40225625,1.0,1,0,0,0,0,0,0
651564707,-0.03394868,0.09392127,-1.010765,0.0,0.87428457,0.00788871,0.049277578,-0.48284155,0.40833464,1.0,1,0,0,0,0,0,0
651664923,-0.030404737,0.09409713,-1.010765,0.0,0.87426627,0.00948048,0.048498735,-0.48292503,0.42111802,1.0,1,0,0,0,0,0,0
651769616,-0.039668523,0.090413734,-1.010765,0.0,0.8743574,0.004538889,0.049126435,-0.48276815,0.41581476,1.0,1,0,0,0,0,0,0
651869639,-0.039864186,0.088887684,-1.010765,0.0,0.8743804,0.0040837885,0.048507165,-0.48279318,0.4187506,1.0,1,0,0,0,0,0,0
651969405,-0.031949654,0.08747721,-1.010765,0.0,0.87437916,0.0072024087,0.045980092,-0.48300627,0.41743392,1.0,1,0,0,0,0,0,0
652073604,-0.28254005,-0.33172834,-1.010765,0.0,0.8431293,-0.20064607,-0.07579372,-0.49308166,0.39104274,1.0,1,0,0,0,0,0,0
652177185,-0.29008114,-0.33067417,-1.010765,0.0,0.8424783,-0.20358565,-0.07347782,-0.49333984,0.37511712,1.0,1,0,0,0,0,0,0
652276569,-0.28675064,-0.33353928,-1.010765,0.0,0.8425133,-0.20282984,-0.07553916,-0.49328002,0.36649272,1.0,1,0,0,0,0,0,0
652380512,-0.30133435,-0.32051995,-1.010765,0.0,0.8423954,-0.20603271,-0.06630702,-0.49348137,0.3350904,1.0,1,0,0,0,0,0,0
652480664,-0.31073043,-0.3114393,-1.010765,0.0,0.8423716,-0.20794013,-0.060058385,-0.49352205,0.3135726,1.0,1,0,0,0,0,0,0
652580456,-0.32300308,-0.29865855,-1.010765,0.0,0.84240997,-0.21022372,-0.05149861,-0.4934565,0.31234497,1.0,1,0,0,0,0,0,0
652682288,-0.31858954,-0.2702955,-1.010765,0.0,0.8456866,-0.2019328,-0.040305298,-0.49235427,0.3231325,1.0,1,0,0,0,0,0,0
652784689,-0.28756768,-0.21679853,-1.010765,0.0,0.8533724,-0.17647783,-0.024720693,-0.489898,0.3423143,1.0,1,0,0,0,0,0,0
652888736,-0.26281965,-0.1694854,-1.010765,0.0,0.858963,-0.15486524,-0.010211282,-0.48794982,0.37550223,1.0,1,0,0,0,0,0,0
652994982,-0.22858948,-0.13652155,-1.010765,0.0,0.86349,-0.13236348,-0.0042057787,-0.48666963,0.41596135,1.0,1,0,0,0,0,0,0
653098958,-0.20928264,-0.105449624,-1.010765,0.0,0.86632895,-0.116640955,0.0046385517,-0.48564124,0.44670856,1.0,1,0,0,0,0,0,0
653202117,-0.20619155,-0.07919937,-1.010765,0.0,0.8676886,-0.10904248,0.015329251,-0.4847589,0.47546893,1.0,1,0,0,0,0,0,0
653301365,-0.1863179,-0.06958139,-1.010765,0.0,0.8691015,-0.09811321,0.014706339,-0.4845823,0.48597345,1.0,1,0,0,0,0,0,0
653405480,-0.18846607,-0.059476223,-1.010765,0.0,0.86936766,-0.096626,0.01963328,-0.4842291,0.49467757,1.0,1,0,0,0,0,0,0
653505725,-0.18573569,-0.05093405,-1.010765,0.0,0.8697932,-0.09339052,0.022697123,-0.48396578,0.48871765,1.0,1,0,0,0,0,0,0
653609995,-0.18411303,-0.049499366,-1.010765,0.0,0.86991626,-0.09234052,0.02293007,-0.48393503,0.49991542,1.0,1,0,0,0,0,0,0
653710036,-0.17559914,-0.045074906,-1.010765,0.0,0.87044096,-0.08757392,0.02279969,-0.48388386,0.5033611,1.0,1,0,0,0,0,0,0
653809714,-0.16490673,-0.041164678,-1.010765,0.0,0.8710114,-0.081979044,0.021918602,-0.4838783,0.5057756,1.0,1,0,0,0,0,0,0
653914275,-0.16231516,-0.038745567,-1.010765,0.0,0.8711854,-0.0802685,0.02234719,-0.48383212,0.5057267,1.0,1,0,0,0,0,0,0
654017630,-0.1491327,-0.0383191,-1.010765,0.0,0.87170684,-0.07442195,0.01934385,-0.48395702,0.5052426,1.0,1,0,0,0,0,0,0
654117201,-0.15294318,-0.034751363,-1.010765,0.0,0.87165785,-0.07522383,0.02182312,-0.48381582,0.49705964,1.0,1,0,0,0,0,0,0
654219151,-0.1461345,-0.032388538,-1.010765,0.0,0.8719679,-0.07168688,0.021207443,-0.48382142,0.4917326,1.0,1,0,0,0,0,0,0
654321514,-0.14116594,-0.031683005,-1.010765,0.0,0.8721603,-0.06935045,0.02031348,-0.48385352,0.48718157,1.0,1,0,0,0,0,0,0
654421307,-0.13184917,-0.032053422,-1.010765,0.0,0.87246543,-0.065376155,0.017897522,-0.48395213,0.48396516,1.0,1,0,0,0,0,0,0
654525253,-0.13070048,-0.028920513,-1.010765,0.0,0.8725732,-0.064119734,0.018987862,-0.48388442,0.47493854,1.0,1,0,0,0,0,0,0
654627218,-0.12108974,-0.029930398,-1.010765,0.0,0.87284994,-0.060169574,0.016221233,-0.48399323,0.47403568,1.0,1,0,0,0,0,0,0
654730360,-0.11842755,-0.026880926,-1.010765,0.0,0.87299186,-0.058271967,0.01690925,-0.4839459,0.47016677,1.0,1,0,0,0,0,0,0
654833537,-0.11102236,-0.023553962,-1.010765,0.0,0.8732646,-0.054236203,0.016571017,-0.4839346,0.46594316,1.0,1,0,0,0,0,0,0
654933199,-0.11651217,-0.022346636,-1.010765,0.0,0.87313557,-0.05634163,0.01842677,-0.48385987,0.4582358,1.0,1,0,0,0,0,0,0
655035286,-0.1055779,-0.022885595,-1.010765,0.0,0.87342095,-0.051697403,0.015545659,-0.4839644,0.45610613,1.0,1,0,0,0,0,0,0
655137618,-0.10591585,-0.021999532,-1.010765,0.0,0.8734279,-0.051631033,0.016014637,-0.48394358,0.4504546,1.0,1,0,0,0,0,0,0
655237291,-0.09482852,-0.022769907,-1.010765,0.0,0.8736881,-0.046974365,0.012994853,-0.4840389,0.44929153,1.0,1,0,0,0,0,0,0
655342035,-0.094316535,-0.021340048,-1.010765,0.0,0.8737233,-0.046405308,0.0134959435,-0.4840165,0.4453342,1.0,1,0,0,0,0,0,0
655444595,-0.08911246,-0.021594994,-1.010765,0.0,0.8738372,-0.044193286,0.012125018,-0.48405424,0.44332746,1.0,1,0,0,0,0,0,0
655546297,-0.08878929,-0.0172093,-1.010765,0.0,0.87391,-0.04299237,0.013963996,-0.4839814,0.44459295,1.0,1,0,0,0,0,0,0
655650406,-0.096100405,-0.008622001,-1.010765,0.0,0.8738711,-0.044111576,0.01948625,-0.48376003,0.44648737,1.0,1,0,0,0,0,0,0
655750554,-0.08802994,-0.010090649,-1.010765,0.0,0.8740233,-0.040939987,0.01689204,-0.48386136,0.4409146,1.0,1,0,0,0,0,0,0
655852214,-0.08163491,-0.010316742,-1.010765,0.0,0.87414706,-0.03819974,0.01524596,-0.4839166,0.43848842,1.0,1,0,0,0,0,0,0
655954941,-0.08573983,-0.0038224836,-1.010765,0.0,0.8741442,-0.038423616,0.019077955,-0.4837681,0.43947983,1.0,1,0,0,0,0,0,0
656058542,-0.09078164,0.0007708966,-1.010765,0.0,0.8740966,-0.039516423,0.022304976,-0.48362815,0.43689045,1.0,1,0,0,0,0,0,0
656158214,-0.079079255,-0.0021286437,-1.010765,0.0,0.8742846,-0.035102602,0.018207258,-0.48380023,0.43952948,1.0,1,0,0,0,0,0,0
656260308,-0.08375878,0.00056179013,-1.010765,0.0,0.8742278,-0.036497433,0.020515215,-0.4837073,0.44041947,1.0,1,0,0,0,0,0,0
656362281,-0.07699411,0.0005190916,-1.010765,0.0,0.8743459,-0.03355063,0.018860376,-0.4837747,0.43974173,1.0,1,0,0,0,0,0,0
656462095,-0.07873222,0.0029227536,-1.010765,0.0,0.8743384,-0.03372903,0.02033155,-0.48371616,0.43672904,1.0,1,0,0,0,0,0,0
656566125,-0.07931009,0.006559089,-1.010765,0.0,0.8743597,-0.033101946,0.02206085,-0.4836451,0.44091955,1.0,1,0,0,0,0,0,0
656667768,-0.084817275,0.007024279,-1.010765,0.0,0.87426937,-0.035396907,0.02359584,-0.48357353,0.43902147,1.0,1,0,0,0,0,0,0
656770304,-0.0754731,0.005274096,-1.010765,0.0,0.8744116,-0.031735335,0.020571202,-0.4837087,0.4385176,1.0,1,0,0,0,0,0,0
656870250,-0.08044304,0.0073201577,-1.010765,0.0,0.8743471,-0.03341312,0.022667484,-0.48361865,0.43686694,1.0,1,0,0,0,0,0,0
656970449,-0.07493773,0.0047551,-1.010765,0.0,0.8744159,-0.031626835,0.020214831,-0.483723,0.43882278,1.0,1,0,0,0,0,0,0
657078319,-0.07336844,0.00403499,-1.010765,0.0,0.8744347,-0.031114941,0.019520456,-0.48375073,0.44098675,1.0,1,0,0,0,0,0,0
657178785,-0.076182395,0.0068401997,-1.010765,0.0,0.8744126,-0.03166653,0.021427361,-0.48367417,0.4376894,1.0,1,0,0,0,0,0,0
657278116,-0.081644304,0.009911774,-1.010765,0.0,0.87434757,-0.033311244,0.024090711,-0.48355588,0.43719068,1.0,1,0,0,0,0,0,0
657381995,-0.08026575,0.011704162,-1.010765,0.0,0.8743835,-0.032274872,0.024540825,-0.48353857,0.44401747,1.0,1,0,0,0,0,0,0
657483912,-0.0802928,0.014443953,-1.010765,0.0,0.87440187,-0.03162371,0.025744844,-0.48348585,0.43948224,1.0,1,0,0,0,0,0,0
657582998,-0.07845722,0.015384251,-1.010765,0.0,0.8744364,-0.030593622,0.025712077,-0.48349145,0.4389562,1.0,1,0,0,0,0,0,0
657686936,-0.074952595,0.01429813,-1.010765,0.0,0.87448233,-0.029324146,0.024390057,-0.48355544,0.43666413,1.0,1,0,0,0,0,0,0
657787268,-0.08014949,0.022301149,-1.010765,0.0,0.8744487,-0.029659392,0.029144075,-0.48333248,0.43790823,1.0,1,0,0,0,0,0,0
657886873,-0.0821341,0.024696494,-1.010765,0.0,0.8744304,-0.029947279,0.030670386,-0.48325345,0.44428492,1.0,1,0,0,0,0,0,0
657991532,-0.073001035,0.022459205,-1.010765,0.0,0.8745498,-0.02649547,0.027485432,-0.48343065,0.44901785,1.0,1,0,0,0,0,0,0
658091526,-0.07204666,0.025765685,-1.010765,0.0,0.87457377,-0.025277687,0.02869992,-0.4833819,0.44547555,1.0,1,0,0,0,0,0,0
658191346,-0.0739502,0.026668243,-1.010765,0.0,0.8745522,-0.025891569,0.02955443,-0.48333696,0.44157648,1.0,1,0,0,0,0,0,0
658294992,-0.07446683,0.03245692,-1.010765,0.0,0.87456024,-0.024715936,0.03220899,-0.48321435,0.43892965,1.0,1,0,0,0,0,0,0
658396197,-0.07608436,0.03439578,-1.010765,0.0,0.87454367,-0.024953766,0.033447,-0.48314804,0.4364012,1.0,1,0,0,0,0,0,0
658499090,-0.07506019,0.034870245,-1.010765,0.0,0.874557,-0.02439103,0.03340691,-0.48315537,0.43463066,1.0,1,0,0,0,0,0,0
658599396,-0.07099386,0.033285115,-1.010765,0.0,0.874603,-0.022996703,0.03173179,-0.48325342,0.43352452,1.0,1,0,0,0,0,0,0
658699819,-0.069502085,0.035348278,-1.010765,0.0,0.8746218,-0.021844741,0.032272972,-0.48323694,0.43625557,1.0,1,0,0,0,0,0,0
658803326,-0.07575891,0.038334526,-1.010765,0.0,0.8745525,-0.023857653,0.03508938,-0.4830709,0.43420157,1.0,1,0,0,0,0,0,0
658902854,-0.0760694,0.04015648,-1.010765,0.0,0.8745499,-0.023552189,0.03596041,-0.4830265,0.4355376,1.0,1,0,0,0,0,0,0
659003090,-0.0770755,0.038800575,-1.010765,0.0,0.874537,-0.024320498,0.035611,-0.48303768,0.43403667,1.0,1,0,0,0,0,0,0
659108012,-0.06741231,0.036084056,-1.010765,0.0,0.8746444,-0.020752672,0.032089584,-0.4832564,0.43911228,1.0,1,0,0,0,0,0,0
659207098,-0.069075346,0.036862794,-1.010765,0.0,0.8746271,-0.021291366,0.032831725,-0.48321435,0.44305676,1.0,1,0,0,0,0,0,0
659311544,-0.07378977,0.038492057,-1.010765,0.0,0.8745757,-0.02295843,0.03468258,-0.48310187,0.44025236,1.0,1,0,0,0,0,0,0
659411856,-0.07530178,0.041579805,-1.010765,0.0,0.87455916,-0.02287182,0.036396883,-0.48300976,0.43814006,1.0,1,0,0,0,0,0,0
659511002,-0.075740874,0.04327488,-1.010765,0.0,0.8745539,-0.022653287,0.03724348,-0.48296505,0.4345431,1.0,1,0,0,0,0,0,0
659614916,-0.07408798,0.045063797,-1.010765,0.0,0.8745711,-0.02149722,0.03762588,-0.4829571,0.430713,1.0,1,0,0,0,0,0,0
659716346,-0.07627677,0.043851957,-1.010765,0.0,0.87454766,-0.02274785,0.037624996,-0.48294237,0.42350465,1.0,1,0,0,0,0,0,0
659815613,-0.070802405,0.044418722,-1.010765,0.0,0.874606,-0.020216702,0.036550593,-0.48303172,0.41869283,1.0,1,0,0,0,0,0,0
659919635,-0.07963202,0.048685543,-1.010765,0.0,0.87450594,-0.023044202,0.040546488,-0.48276737,0.41562408,1.0,1,0,0,0,0,0,0
660020346,-0.07917728,0.04983318,-1.010765,0.0,0.87450975,-0.022567375,0.04093799,-0.48274985,0.4182588,1.0,1,0,0,0,0,0,0
660119748,-0.08084497,0.04792806,-1.010765,0.0,0.8744924,-0.023758048,0.040508416,-0.48276046,0.4199493,1.0,1,0,0,0,0,0,0
660223731,-0.08664997,0.05102961,-1.010765,0.0,0.87441874,-0.025544839,0.04326387,-0.4825636,0.4192234,1.0,1,0,0,0,0,0,0
660323967,-0.08254281,0.0460458,-1.010765,0.0,0.87447244,-0.024956342,0.040096123,-0.48277056,0.43306205,1.0,1,0,0,0,0,0,0
660423615,-0.08965649,0.053018972,-1.010765,0.0,0.87437826,-0.026377361,0.044857856,-0.48244646,0.43177176,1.0,1,0,0,0,0,0,0
660527696,-0.092871144,0.049965896,-1.010765,0.0,0.8743348,-0.028522352,0.044300307,-0.48245475,0.43358716,1.0,1,0,0,0,0,0,0
660628407,-0.08100082,0.048008177,-1.010765,0.0,0.87449044,-0.02380679,0.040581036,-0.48275548,0.43245137,1.0,1,0,0,0,0,0,0
660732583,-0.084782675,0.04525978,-1.010765,0.0,0.8744437,-0.026126059,0.04029347,-0.48274422,0.43404785,1.0,1,0,0,0,0,0,0
660837319,-0.09389845,0.050329737,-1.010765,0.0,0.87432027,-0.028883316,0.04470696,-0.48242226,0.43606922,1.0,1,0,0,0,0,0,0
660940595,-0.08922768,0.04917969,-1.010765,0.0,0.87438536,-0.027119951,0.043078028,-0.4825547,0.43790245,1.0,1,0,0,0,0,0,0
661039971,-0.08919874,0.04743865,-1.010765,0.0,0.87438536,-0.027529035,0.042310778,-0.48259944,0.43655294,1.0,1,0,0,0,0,0,0
661143752,-0.09118756,0.04817795,-1.010765,0.0,0.87435794,-0.028219441,0.043113485,-0.4825381,0.44032025,1.0,1,0,0,0,0,0,0
661243981,-0.085782215,0.045554325,-1.010765,0.0,0.8744307,-0.026491737,0.040663365,-0.48271698,0.44420815,1.0,1,0,0,0,0,0,0
661348508,-0.0886848,0.048893828,-1.010765,0.0,0.8743927,-0.026951851,0.042822212,-0.48257363,0.44474706,1.0,1,0,0,0,0,0,0
661447596,-0.08190639,0.046218842,-1.010765,0.0,0.8744803,-0.024636162,0.04001808,-0.48277926,0.44531167,1.0,1,0,0,0,0,0,0
661548311,-0.08921349,0.052727263,-1.010765,0.0,0.87438434,-0.026254356,0.044623625,-0.48246393,0.4440109,1.0,1,0,0,0,0,0,0
661652323,-0.08750905,0.048435017,-1.010765,0.0,0.87440836,-0.026548957,0.04233815,-0.48261017,0.4433187,1.0,1,0,0,0,0,0,0
661751963,-0.09082819,0.05287434,-1.010765,0.0,0.87436277,-0.026924651,0.045077346,-0.48242396,0.44427338,1.0,1,0,0,0,0,0,0
661852421,-0.08117645,0.045718655,-1.010765,0.0,0.87448937,-0.024438156,0.0396234,-0.4828055,0.44582555,1.0,1,0,0,0,0,0,0
661956709,-0.08370114,0.051250648,-1.010765,0.0,0.8744552,-0.024202015,0.042648863,-0.4826214,0.44212094,1.0,1,0,0,0,0,0,0
662055738,-0.084922925,0.052735172,-1.010765,0.0,0.87443864,-0.024376579,0.043591954,-0.48255837,0.44160646,1.0,1,0,0,0,0,0,0
662156501,-0.08616507,0.05313847,-1.010765,0.0,0.87442285,-0.024821963,0.04406776,-0.48252106,0.43549246,1.0,1,0,0,0,0,0,0
662260467,-0.08536599,0.056861892,-1.010765,0.0,0.8744264,-0.023570508,0.045500778,-0.48244438,0.4357424,1.0,1,0,0,0,0,0,0
662361136,-0.082324184,0.05598604,-1.010765,0.0,0.8744633,-0.022452764,0.04438452,-0.4825348,0.43955576,1.0,1,0,0,0,0,0,0
662464964,-0.0823928,0.056411825,-1.010765,0.0,0.87446153,-0.022379607,0.044587012,-0.4825227,0.43664694,1.0,1,0,0,0,0,0,0
662568948,-0.08101076,0.056829307,-1.010765,0.0,0.8744758,-0.021674184,0.04443587,-0.48254314,0.44129306,1.0,1,0,0,0,0,0,0
662668477,-0.08932917,0.060955644,-1.010765,0.0,0.8743695,-0.024311304,0.04824383,-0.48224425,0.44125745,1.0,1,0,0,0,0,0,0
662772937,-0.086616054,0.06074711,-1.010765,0.0,0.8744022,-0.023175674,0.047498558,-0.48231468,0.44052526,1.0,1,0,0,0,0,0,0
662877243,-0.08080925,0.05864319,-1.010765,0.0,0.87447274,-0.021146605,0.045179326,-0.48250288,0.44590226,1.0,1,0,0,0,0,0,0
662977232,-0.08626517,0.05774607,-1.010765,0.0,0.8744139,-0.023749415,0.046103716,-0.48240104,0.4478153,1.0,1,0,0,0,0,0,0
663080983,-0.07219459,0.050397657,-1.010765,0.0,0.874582,-0.019377291,0.03949889,-0.48287758,0.45546204,1.0,1,0,0,0,0,0,0
663184994,-0.07708889,0.046899635,-1.010765,0.0,0.8745365,-0.022364786,0.039152462,-0.4828589,0.45407942,1.0,1,0,0,0,0,0,0
663284573,-0.080194294,0.04911698,-1.010765,0.0,0.874499,-0.023185557,0.040870655,-0.4827458,0.45352927,1.0,1,0,0,0,0,0,0
663389186,-0.06828767,0.04109805,-1.010765,0.0,0.8746344,-0.01992123,0.0344922,-0.48314404,0.45620912,1.0,1,0,0,0,0,0,0
663489171,-0.0699984,0.044773966,-1.010765,0.0,0.8746136,-0.019779066,0.036511626,-0.483039,0.45686036,1.0,1,0,0,0,0,0,0
663588602,-0.07100905,0.04198009,-1.010765,0.0,0.87460595,-0.0208977,0.03553499,-0.48307854,0.453916,1.0,1,0,0,0,0,0,0
663692699,-0.077704504,0.04610855,-1.010765,0.0,0.8745302,-0.02282559,0.03895552,-0.48286474,0.4528779,1.0,1,0,0,0,0,0,0
663793370,-0.07591684,0.049397588,-1.010765,0.0,0.8745461,-0.021247214,0.039960675,-0.4828258,0.44871053,1.0,1,0,0,0,0,0,0
663892920,-0.07834249,0.048731763,-1.010765,0.0,0.8745206,-0.022469152,0.040255398,-0.48279232,0.44557744,1.0,1,0,0,0,0,0,0
663996589,-0.06836451,0.047873538,-1.010765,0.0,0.8746238,-0.018313795,0.03747129,-0.48300493,0.4490001,1.0,1,0,0,0,0,0,0
664096670,-0.0661486,0.04664547,-1.010765,0.0,0.87464637,-0.017642196,0.036399525,-0.483071,0.4511516,1.0,1,0,0,0,0,0,0
664200719,-0.07075028,0.051045395,-1.010765,0.0,0.8745941,-0.018588794,0.03943314,-0.48289195,0.44699296,1.0,1,0,0,0,0,0,0
664300412,-0.068632245,0.052656755,-1.010765,0.0,0.87460846,-0.017272245,0.03962569,-0.4828991,0.4475248,1.0,1,0,0,0,0,0,0
664401239,-0.06541588,0.052142963,-1.010765,0.0,0.8746369,-0.015990151,0.038624573,-0.4829728,0.44130018,1.0,1,0,0,0,0,0,0
664501312,-0.067727275,0.053819958,-1.010765,0.0,0.87461215,-0.01659472,0.039915353,-0.48289233,0.44016588,1.0,1,0,0,0,0,0,0
664605201,-0.056744378,0.047998864,-1.010765,0.0,0.874715,-0.01320154,0.034719158,-0.48321226,0.44127953,1.0,1,0,0,0,0,0,0
664705713,-0.052019816,0.048491687,-1.010765,0.0,0.87474155,-0.011015823,0.03379297,-0.48328444,0.4374694,1.0,1,0,0,0,0,0,0
664810008,-0.068889745,0.054590754,-1.010765,0.0,0.87459964,-0.01691635,0.040532738,-0.48285234,0.43497282,1.0,1,0,0,0,0,0,0
664910045,-0.06595994,0.054398227,-1.010765,0.0,0.87462425,-0.015681764,0.039741248,-0.4829152,0.43395165,1.0,1,0,0,0,0,0,0
665009460,-0.06820875,0.053031,-1.010765,0.0,0.87461084,-0.01699639,0.039686933,-0.48289952,0.4347774,1.0,1,0,0,0,0,0,0
665113627,-0.0685617,0.05424522,-1.010765,0.0,0.8746036,-0.016856598,0.04030259,-0.4828664,0.43406394,1.0,1,0,0,0,0,0,0
665213308,-0.07223808,0.05538525,-1.010765,0.0,0.87456745,-0.01818808,0.0416881,-0.48276597,0.4300625,1.0,1,0,0,0,0,0,0
665313815,-0.068674386,0.05204401,-1.010765,0.0,0.87461,-0.017439103,0.039368175,-0.48291135,0.43161422,1.0,1,0,0,0,0,0,0
665417722,-0.064399935,0.051899478,-1.010765,0.0,0.8746458,-0.015604835,0.038272846,-0.48299736,0.4338287,1.0,1,0,0,0,0,0,0
665517213,-0.071520604,0.051633537,-1.010765,0.0,0.8745854,-0.018783184,0.03987606,-0.4828638,0.4334865,1.0,1,0,0,0,0,0,0
665618403,-0.065025285,0.045733698,-1.010765,0.0,0.87465817,-0.01737178,0.035729785,-0.48310944,0.4304435,1.0,1,0,0,0,0,0,0
665721574,-0.071180105,0.04843244,-1.010765,0.0,0.874596,-0.01940969,0.038395405,-0.4829398,0.42936108,1.0,1,0,0,0,0,0,0
665821280,-0.06874607,0.045772918,-1.010765,0.0,0.87462425,-0.018989453,0.03664563,-0.48304135,0.43443462,1.0,1,0,0,0,0,0,0
665925254,-0.07424601,0.045223642,-1.010765,0.0,0.87456924,-0.021527614,0.037733875,-0.4829507,0.43861786,1.0,1,0,0,0,0,0,0
