timestamp,ping_time,ping_sequence,dropped_packets,rtt_ms,system_id,component_id
645891375,645779816,641,2611123152,111.559006,255,0
645900518,645779816,641,2611123152,120.702,255,0
646900004,646781365,642,2611123152,118.63901,255,0
646937627,646781365,642,2611123152,156.26201,255,0
647867736,647784031,643,2611123152,83.705,255,0
647907593,647784031,643,2611123152,123.562004,255,0
648868177,648780590,644,2611123152,87.587006,255,0
648889190,648780590,644,2611123152,108.600006,255,0
649901518,649780580,645,2611123152,120.938,255,0
649984866,649780580,645,2611123152,204.28601,255,0
650901263,650781772,646,2611123152,119.491005,255,0
650941187,650781772,646,2611123152,159.41501,255,0
651881519,651782147,647,2611123152,99.372,255,0
651905435,651782147,647,2611123152,123.28801,255,0
652857341,652781996,648,2611123152,75.345,255,0
652878000,652781996,648,2611123152,96.004005,255,0
653895974,653779120,649,2611123152,116.854004,255,0
653899579,653779120,649,2611123152,120.45901,255,0
654898684,654779893,650,2611123152,118.79101,255,0
654928003,654779893,650,2611123152,148.11,255,0
655892505,655780647,651,2611123152,111.858,255,0
655942544,655780647,651,2611123152,161.897,255,0
656860608,656779609,652,2611123152,80.999,255,0
656960577,656779609,652,2611123152,180.968,255,0
657868994,657779758,653,2611123152,89.23601,255,0
658063020,657779758,653,2611123152,283.26202,255,0
658892592,658780166,654,2611123152,112.426,255,0
658961503,658780166,654,2611123152,181.337,255,0
659847924,659781234,655,2611123152,66.69,255,0
659881467,659781234,655,2611123152,100.233,255,0
660880009,660781549,656,2611123152,98.46001,255,0
661017618,660781549,656,2611123152,236.06902,255,0
661889488,661781696,657,2611123152,107.79201,255,0
661997719,661781696,657,2611123152,216.02301,255,0
662870335,662781206,658,2611123152,89.129005,255,0
662917152,662781206,658,2611123152,135.946,255,0
663909151,663781613,659,2611123152,127.53801,255,0
664250619,663781613,659,2611123152,469.006,255,0
664891551,664779046,660,2611123152,112.505005,255,0
665083532,664779046,660,2611123152,304.48602,255,0
665863672,665778980,661,2611123152,84.692,255,0
665931168,665778980,661,2611123152,152.188,255,0
666934388,666779591,662,2611123152,154.79701,255,0
667178953,666779591,662,2611123152,399.36203,255,0
667899386,667779107,663,2611123152,120.27901,255,0
667940030,667779107,663,2611123152,160.923,255,0
668885539,668779904,664,2611123152,105.635,255,0
668920447,668779904,664,2611123152,140.543,255,0
669879208,669780148,665,2611123152,99.060005,255,0
670095488,669780148,665,2611123152,315.34003,255,0
670911731,670780479,666,2611123152,131.252,255,0
670963760,670780479,666,2611123152,183.281,255,0
671904308,671780732,667,2611123152,123.576004,255,0
671961560,671780732,667,2611123152,180.828,255,0
672940393,672780840,668,2611123152,159.55301,255,0
672974269,672780840,668,2611123152,193.42902,255,0
673882514,673781171,669,2611123152,101.343,255,0
673909511,673781171,669,2611123152,128.34001,255,0
674869288,674782802,670,2611123152,86.48601,255,0
674893378,674782802,670,2611123152,110.576004,255,0
675901745,675782850,671,2611123152,118.895004,255,0
675943589,675782850,671,2611123152,160.73901,255,0
676883613,676782328,672,2611123152,101.285,255,0
676895537,676782328,672,2611123152,113.20901,255,0
677903549,677779204,673,2611123152,124.34501,255,0
677914876,677779204,673,2611123152,135.67201,255,0
678892563,678779763,674,2611123152,112.8,255,0
678902600,678779763,674,2611123152,122.837006,255,0
679856628,679779688,675,2611123152,76.94,255,0
679880488,679779688,675,2611123152,100.8,255,0
680872390,680780163,676,2611123152,92.227005,255,0
680895620,680780163,676,2611123152,115.45701,255,0
681892749,681780686,677,2611123152,112.063,255,0
681949623,681780686,677,2611123152,168.93701,255,0
682872990,682781246,678,2611123152,91.744,255,0
682896138,682781246,678,2611123152,114.892006,255,0
683880031,683781151,679,2611123152,98.880005,255,0
684156536,683781151,679,2611123152,375.385,255,0
684874309,684778909,680,2611123152,95.4,255,0
684905560,684778909,680,2611123152,126.65101,255,0
685889295,685781409,681,2611123152,107.886,255,0
685916680,685781409,681,2611123152,135.27101,255,0
686853918,686779026,682,2611123152,74.892006,255,0
686942804,686779026,682,2611123152,163.77802,255,0
687879536,687779134,683,2611123152,100.40201,255,0
687889818,687779134,683,2611123152,110.684006,255,0
688872618,688779193,684,2611123152,93.425,255,0
688907141,688779193,684,2611123152,127.948006,255,0
689880543,689779318,685,2611123152,101.225006,255,0
690144605,689779318,685,2611123152,365.28702,255,0
690920555,690780393,686,2611123152,140.162,255,0
690926429,690780393,686,2611123152,146.03601,255,0
691897466,691780160,687,2611123152,117.30601,255,0
691909277,691780160,687,2611123152,129.117,255,0
692897513,692779722,688,2611123152,117.79101,255,0
692929308,692779722,688,2611123152,149.58601,255,0
693893491,693780677,689,2611123152,112.814,255,0
693913224,693780677,689,2611123152,132.54701,255,0
694849270,694780668,690,2611123152,68.602005,255,0
694892797,694780668,690,2611123152,112.129005,255,0
695873771,695778825,691,2611123152,94.94601,255,0
695918533,695778825,691,2611123152,139.70801,255,0
696921816,696781884,692,2611123152,139.932,255,0
696933421,696781884,692,2611123152,151.537,255,0
697845937,697778967,693,2611123152,66.97,255,0
697901965,697778967,693,2611123152,122.99801,255,0
698850999,698779639,694,2611123152,71.36,255,0
699023597,698779639,694,2611123152,243.95801,255,0
700871073,700779774,696,2611123152,91.299,255,0
700876154,700779774,696,2611123152,96.380005,255,0
701883689,701779100,697,2611123152,104.589005,255,0
702244110,701779100,697,2611123152,465.01,255,0
702856462,702779986,698,2611123152,76.476006,255,0
702880657,702779986,698,2611123152,100.671005,255,0
703873509,703779697,699,2611123152,93.812004,255,0
703936503,703779697,699,2611123152,156.80602,255,0
704895810,704780851,700,2611123152,114.95901,255,0
704912597,704780851,700,2611123152,131.746,255,0
705896476,705781195,701,2611123152,115.281006,255,0
705900202,705781195,701,2611123152,119.007,255,0
706901283,706781287,702,2611123152,119.996,255,0
706906582,706781287,702,2611123152,125.295006,255,0
707874995,707778823,703,2611123152,96.172005,255,0
707921760,707778823,703,2611123152,142.93701,255,0
708910338,708779332,704,2611123152,131.00601,255,0
708913952,708779332,704,2611123152,134.62001,255,0
709874945,709779008,705,2611123152,95.937004,255,0
710866569,710779035,706,2611123152,87.534004,255,0
710918610,710779035,706,2611123152,139.57501,255,0
711899756,711779651,707,2611123152,120.105,255,0
711975723,711779651,707,2611123152,196.072,255,0
712867533,712780341,708,2611123152,87.192,255,0
712872220,712780341,708,2611123152,91.879005,255,0
713921545,713779867,709,2611123152,141.67801,255,0
713979029,713779867,709,2611123152,199.162,255,0
714913465,714780397,710,2611123152,133.06801,255,0
714968807,714780397,710,2611123152,188.41,255,0
715859935,715780412,711,2611123152,79.523,255,0
715893596,715780412,711,2611123152,113.184006,255,0
716923851,716780539,712,2611123152,143.31201,255,0
716933624,716780539,712,2611123152,153.085,255,0
717877166,717781488,713,2611123152,95.678,255,0
717918511,717781488,713,2611123152,137.02301,255,0
718921386,718781742,714,2611123152,139.64401,255,0
718969467,718781742,714,2611123152,187.725,255,0
719901378,719782079,715,2611123152,119.299,255,0
719921936,719782079,715,2611123152,139.85701,255,0
720873899,720778917,716,2611123152,94.982,255,0
720935593,720778917,716,2611123152,156.67601,255,0
721934559,721779164,717,2611123152,155.395,255,0
721986854,721779164,717,2611123152,207.69,255,0
722918529,722779600,718,2611123152,138.929,255,0
722924476,722779600,718,2611123152,144.876,255,0
723888998,723780403,719,2611123152,108.59501,255,0
723951873,723780403,719,2611123152,171.47,255,0
724939824,724780012,720,2611123152,159.81201,255,0
724991371,724780012,720,2611123152,211.35901,255,0
